timestamp,vehicle_speed,target_speed,throttle_cmd,brake_cmd,pid_error,acceleration,fuel_consumption,engine_power
92.2000,16.6208,16.6700,10.0444,0.0000,0.0492,0.0026,4.4669,5.8431
92.3000,16.6211,16.6700,10.0439,0.0000,0.0489,0.0026,4.4655,5.8429
92.4000,16.6214,16.6700,10.0434,0.0000,0.0486,0.0026,4.4640,5.8427
92.5000,16.6216,16.6700,10.0430,0.0000,0.0484,0.0026,4.4626,5.8426
92.6000,16.6219,16.6700,10.0425,0.0000,0.0481,0.0026,4.4611,5.8424
92.7000,16.6221,16.6700,10.0420,0.0000,0.0479,0.0025,4.4597,5.8422
92.8000,16.6224,16.6700,10.0415,0.0000,0.0476,0.0025,4.4582,5.8420
92.9000,16.6226,16.6700,10.0411,0.0000,0.0474,0.0025,4.4568,5.8418
93.0000,16.6229,16.6700,10.0406,0.0000,0.0471,0.0025,4.4554,5.8416
93.1000,16.6231,16.6700,10.0402,0.0000,0.0469,0.0025,4.4539,5.8415
93.2000,16.6234,16.6700,10.0397,0.0000,0.0466,0.0025,4.4525,5.8413
93.3000,16.6236,16.6700,10.0392,0.0000,0.0464,0.0025,4.4511,5.8411
93.4000,16.6239,16.6700,10.0388,0.0000,0.0461,0.0025,4.4497,5.8409
93.5000,16.6241,16.6700,10.0383,0.0000,0.0459,0.0024,4.4483,5.8407
93.6000,16.6244,16.6700,10.0379,0.0000,0.0456,0.0024,4.4469,5.8406
93.7000,16.6246,16.6700,10.0374,0.0000,0.0454,0.0024,4.4454,5.8404
93.8000,16.6248,16.6700,10.0370,0.0000,0.0452,0.0024,4.4440,5.8402
93.9000,16.6251,16.6700,10.0365,0.0000,0.0449,0.0024,4.4426,5.8400
94.0000,16.6253,16.6700,10.0361,0.0000,0.0447,0.0024,4.4412,5.8399
94.1000,16.6256,16.6700,10.0357,0.0000,0.0444,0.0024,4.4398,5.8397
94.2000,16.6258,16.6700,10.0352,0.0000,0.0442,0.0024,4.4385,5.8395
94.3000,16.6260,16.6700,10.0348,0.0000,0.0440,0.0023,4.4371,5.8394
94.4000,16.6263,16.6700,10.0344,0.0000,0.0437,0.0023,4.4357,5.8392
94.5000,16.6265,16.6700,10.0339,0.0000,0.0435,0.0023,4.4343,5.8390
94.6000,16.6267,16.6700,10.0335,0.0000,0.0433,0.0023,4.4329,5.8389
94.7000,16.6270,16.6700,10.0331,0.0000,0.0430,0.0023,4.4315,5.8387
94.8000,16.6272,16.6700,10.0327,0.0000,0.0428,0.0023,4.4302,5.8385
94.9000,16.6274,16.6700,10.0323,0.0000,0.0426,0.0023,4.4288,5.8384
95.0000,16.6276,16.6700,10.0318,0.0000,0.0424,0.0023,4.4274,5.8382
95.1000,16.6279,16.6700,10.0314,0.0000,0.0421,0.0022,4.4260,5.8380
95.2000,16.6281,16.6700,10.0310,0.0000,0.0419,0.0022,4.4247,5.8379
95.3000,16.6283,16.6700,10.0306,0.0000,0.0417,0.0022,4.4233,5.8377
95.4000,16.6285,16.6700,10.0302,0.0000,0.0415,0.0022,4.4220,5.8376
95.5000,16.6287,16.6700,10.0298,0.0000,0.0413,0.0022,4.4206,5.8374
95.6000,16.6290,16.6700,10.0294,0.0000,0.0410,0.0022,4.4193,5.8372
95.7000,16.6292,16.6700,10.0290,0.0000,0.0408,0.0022,4.4179,5.8371
95.8000,16.6294,16.6700,10.0286,0.0000,0.0406,0.0022,4.4166,5.8369
95.9000,16.6296,16.6700,10.0282,0.0000,0.0404,0.0021,4.4152,5.8368
96.0000,16.6298,16.6700,10.0278,0.0000,0.0402,0.0021,4.4139,5.8366
96.1000,16.6300,16.6700,10.0274,0.0000,0.0400,0.0021,4.4126,5.8365
96.2000,16.6303,16.6700,10.0270,0.0000,0.0397,0.0021,4.4112,5.8363
96.3000,16.6305,16.6700,10.0266,0.0000,0.0395,0.0021,4.4099,5.8362
96.4000,16.6307,16.6700,10.0262,0.0000,0.0393,0.0021,4.4086,5.8360
96.5000,16.6309,16.6700,10.0258,0.0000,0.0391,0.0021,4.4072,5.8359
96.6000,16.6311,16.6700,10.0255,0.0000,0.0389,0.0021,4.4059,5.8357
96.7000,16.6313,16.6700,10.0251,0.0000,0.0387,0.0021,4.4046,5.8356
96.8000,16.6315,16.6700,10.0247,0.0000,0.0385,0.0020,4.4033,5.8354
96.9000,16.6317,16.6700,10.0243,0.0000,0.0383,0.0020,4.4020,5.8353
97.0000,16.6319,16.6700,10.0239,0.0000,0.0381,0.0020,4.4007,5.8351
97.1000,16.6321,16.6700,10.0236,0.0000,0.0379,0.0020,4.3993,5.8350
97.2000,16.6323,16.6700,10.0232,0.0000,0.0377,0.0020,4.3980,5.8348
97.3000,16.6325,16.6700,10.0228,0.0000,0.0375,0.0020,4.3967,5.8347
97.4000,16.6327,16.6700,10.0225,0.0000,0.0373,0.0020,4.3954,5.8345
97.5000,16.6329,16.6700,10.0221,0.0000,0.0371,0.0020,4.3941,5.8344
97.6000,16.6331,16.6700,10.0217,0.0000,0.0369,0.0020,4.3928,5.8342
97.7000,16.6333,16.6700,10.0214,0.0000,0.0367,0.0020,4.3916,5.8341
97.8000,16.6335,16.6700,10.0210,0.0000,0.0365,0.0019,4.3903,5.8340
97.9000,16.6337,16.6700,10.0207,0.0000,0.0363,0.0019,4.3890,5.8338
98.0000,16.6339,16.6700,10.0203,0.0000,0.0361,0.0019,4.3877,5.8337
98.1000,16.6341,16.6700,10.0200,0.0000,0.0359,0.0019,4.3864,5.8335
98.2000,16.6343,16.6700,10.0196,0.0000,0.0357,0.0019,4.3851,5.8334
98.3000,16.6345,16.6700,10.0193,0.0000,0.0355,0.0019,4.3839,5.8333
98.4000,16.6346,16.6700,10.0189,0.0000,0.0354,0.0019,4.3826,5.8331
98.5000,16.6348,16.6700,10.0186,0.0000,0.0352,0.0019,4.3813,5.8330
98.6000,16.6350,16.6700,10.0182,0.0000,0.0350,0.0019,4.3801,5.8329
98.7000,16.6352,16.6700,10.0179,0.0000,0.0348,0.0019,4.3788,5.8327
98.8000,16.6354,16.6700,10.0175,0.0000,0.0346,0.0018,4.3775,5.8326
98.9000,16.6356,16.6700,10.0172,0.0000,0.0344,0.0018,4.3763,5.8325
99.0000,16.6358,16.6700,10.0169,0.0000,0.0342,0.0018,4.3750,5.8323
99.1000,16.6359,16.6700,10.0165,0.0000,0.0341,0.0018,4.3738,5.8322
99.2000,16.6361,16.6700,10.0162,0.0000,0.0339,0.0018,4.3725,5.8321
99.3000,16.6363,16.6700,10.0159,0.0000,0.0337,0.0018,4.3713,5.8319
99.4000,16.6365,16.6700,10.0155,0.0000,0.0335,0.0018,4.3700,5.8318
99.5000,16.6367,16.6700,10.0152,0.0000,0.0333,0.0018,4.3688,5.8317
99.6000,16.6368,16.6700,10.0149,0.0000,0.0332,0.0018,4.3675,5.8316
99.7000,16.6370,16.6700,10.0145,0.0000,0.0330,0.0018,4.3663,5.8314
99.8000,16.6372,16.6700,10.0142,0.0000,0.0328,0.0017,4.3651,5.8313
99.9000,16.6374,16.6700,10.0139,0.0000,0.0326,0.0017,4.3638,5.8312
